,binWidth_1_vISO_male_P45_nrxn,binWidth_1_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHH_firstorder_Entropy,0.47918009752157786,0.8728231519010023,-0.8651213822599794,0.04903668127772522,0.17281978391333136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_GrayLevelNonUniformity,0.5208438779735047,0.12718906731679452,2.0338763245966014,0.04902905938732137,0.17281978391333136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.35743255426767107,0.7527204209515105,-1.0744430733927466,0.053633726042068355,0.17281978391333136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_SumSquares,0.49038078110334027,0.879768918775062,-0.8432221950432409,0.049854420405676246,0.17281978391333136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_MaximumProbability,0.3530544896668961,0.8275659771379565,-1.2289834712761671,0.06348522887099138,0.18145581589261203,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_SumAverage,0.6251328354797465,0.20907096259383878,1.580170079835612,0.07442228645251361,0.18145581589261203,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_JointAverage,0.6251328354797465,0.20907096259383878,1.580170079835612,0.07442228645251361,0.18145581589261203,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.25983277698337304,0.6874483821940203,-1.4036679581437117,0.08134226229668816,0.18145581589261203,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunLengthNonUniformity,0.22531918526514794,0.6746056605074386,-1.582074263790562,0.07785272597883235,0.18145581589261203,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.6353378038318054,0.1881266712876144,1.7558194662423072,0.06556783004969033,0.18145581589261203,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.7401672230166128,0.3125516178059627,1.2437567797750648,0.08134226229668216,0.18145581589261203,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunVariance,0.32945448233272945,0.7932722114631907,-1.2677368566597687,0.08061501152501081,0.18145581589261203,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Autocorrelation,0.6251158531198007,0.2027026517922586,1.6247586276241999,0.07296555283894585,0.18145581589261203,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_ClusterShade,0.3754726595815253,0.7964109184333104,-1.0848051396131795,0.07230571545443269,0.18145581589261203,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
